session,gross_return,transaction_cost,borrow_cost,net_return,gross,net,turnover,long_pnl,short_pnl,cost_drag,segment
2023-02-06,0.0007712694485150994,8.78255606704489e-05,4.855463318973292e-05,0.0006348892546549176,0.39383202476116663,-4.475586568020162e-16,0.25000000999999916,-0.0007915558002349119,0.0015628252487500118,0.00013638019386018183,development
2023-02-07,0.00029992546666804783,0.0,1.6046238755039555e-05,0.0002838792279130083,0.3912292564611479,0.0007707800885187474,0.0,0.002100911528457753,-0.0018009860617897052,1.6046238755039555e-05,development
2023-02-08,6.698969885850258e-05,0.0,1.618966909593038e-05,5.0800029762572196e-05,0.3950190163580207,0.0010704016903813774,0.0,-0.0017109016892996598,0.0017778913881581616,1.618966909593038e-05,development
2023-02-09,-0.0005724364919828305,8.779813314042981e-05,1.5379422760175835e-05,-0.0006756140478834362,0.3742326204976122,1.960237527853792e-16,0.2500000099999997,-0.001162418429341714,0.0005899819373588822,0.00010317755590060564,development
2023-02-10,0.0010765668534514733,0.0,1.534129588910696e-05,0.0010612255575623663,0.37273204313535013,-0.0005728234995859074,0.0,0.0008189693863347459,0.00025759746711672744,1.534129588910696e-05,development
2023-02-13,0.0003226761982546159,0.0,4.5911647869539295e-05,0.0002767645503850766,0.3728976864992992,0.0005032093352581764,0.0,0.001977111760039568,-0.0016544355617849513,4.5911647869539295e-05,development
2023-02-14,-0.0008745062414895443,8.777056067672112e-05,1.4532463876376848e-05,-0.0009768092660426423,0.3536232876585037,3.677613769070831e-16,0.2500000099999993,-7.728093779240531e-05,-0.0007972253036971392,0.00010230302455309797,development
2023-02-15,0.0005427999814915593,0.0,1.4612262637346016e-05,0.0005281877188542133,0.3546896962062325,-0.0008753613025206178,0.0,0.0010216242779372208,-0.00047882429644566227,1.4612262637346016e-05,development
2023-02-16,0.00013759576452509087,0.0,1.4643883339635359e-05,0.00012295188118545552,0.35600210883884054,-0.0003323857589532537,0.0,-0.002097902722588086,0.002235498487113177,1.4643883339635359e-05,development
2023-02-17,0.0009438099958693998,8.77869386231368e-05,1.5380568700344986e-05,0.0008406424885459181,0.37426050504172803,-2.5153490401663703e-17,0.25000001,-0.00022743664449248599,0.0011712466403618858,0.00010316750732348179,development
2023-02-21,0.0012305112357218365,0.0,6.108585604672575e-05,0.0011694253796751108,0.3725486415397453,0.0009430172554969734,0.0,-0.0031084912069141105,0.004339002442635948,6.108585604672575e-05,development
2023-02-22,-0.0001769438697658738,0.0,1.4897412261939943e-05,-0.00019184128202781372,0.3646746880546591,0.002170989680787088,0.0,-0.00046240194500352176,0.0002854580752376476,1.4897412261939943e-05,development
2023-02-23,0.00014019013162199517,8.780599338996602e-05,1.4278164050966704e-05,3.8105974181062454e-05,0.34743532524019005,2.402592014227878e-16,0.2500000099999993,0.0007600073442070117,-0.0006198172125850163,0.00010208415744093272,development
2023-02-24,0.00019423904604681406,0.0,1.4328561927642278e-05,0.00017991048411917178,0.34880185836237304,0.0001401847897442572,0.0,-0.0018760271770291244,0.00207026622307594,1.4328561927642278e-05,development
2023-02-27,-1.1900628246403974e-05,0.0,4.2467568819111e-05,-5.4368197065514974e-05,0.34479353299082643,0.0003343636802594836,0.0,0.0008225946606576824,-0.0008344952889040863,4.2467568819111e-05,development
2023-02-28,0.0006443955456734668,8.77907615047795e-05,1.5750421819435253e-05,0.0005408543623492521,0.3832602642729239,-4.683753385137379e-16,0.2500000099999994,-6.842317294049758e-05,0.0007128187186139642,0.00010354118332421477,development
2023-03-01,0.0001834784323347941,0.0,1.5683351570436045e-05,0.00016779508076435805,0.382272268757207,0.0006440472099299519,0.0,7.177340147949545e-05,0.0001117050308552987,1.5683351570436045e-05,development
2023-03-02,0.0002009612226475777,0.0,1.5671540727581193e-05,0.00018528968191999648,0.38216821118197036,0.0008273868108280014,0.0,0.0016179347212932319,-0.0014169734986456538,1.5671540727581193e-05,development
2023-03-03,0.00014522932477158292,8.780519025095125e-05,1.5070751999794918e-05,4.235338252083675e-05,0.3667216319950096,-6.245004513516506e-17,0.2500000099999997,0.0025522059401405254,-0.0024069766153689423,0.00010287594225074617,development
2023-03-06,0.00032016471941811455,0.0,4.580381713603833e-05,0.0002743609022820762,0.3716650732775009,0.0001452231740788762,0.0,-0.0006155318301340824,0.0009356965495521972,4.580381713603833e-05,development
2023-03-07,-0.0008526375521328907,0.0,1.5186865797426472e-05,-0.0008678244179303172,0.37001232798165407,0.000465260244276575,0.0,-0.003180594181476087,0.002327956629343196,1.5186865797426472e-05,development
2023-03-08,0.00045952437157775197,8.777212126294364e-05,1.6957156514952278e-05,0.00035479509379985605,0.41262414186383806,-7.41594285980085e-16,0.2500000099999996,0.0008690242703481364,-0.00040949989877038425,0.00010472927777789592,development
2023-03-09,-0.0006384824664219784,0.0,1.6984787921454846e-05,-0.0006554672543434332,0.41375586748114335,0.00045936139240870203,0.0,-0.004404937961104865,0.003766455494682886,1.6984787921454846e-05,development
2023-03-10,0.0006810096563441428,0.0,1.6686153464157068e-05,0.0006643235028799857,0.4058504957354692,-0.00017923855901942534,0.0,-0.003242459439680103,0.003923469096024246,1.6686153464157068e-05,development
2023-03-13,-0.0018997898534097188,8.779277360153221e-05,4.426832594979781e-05,-0.0020318509529610486,0.3590653104816934,6.418476861114186e-17,0.25000001,-0.002777288268735298,0.0008774984153255792,0.00013206109955133,development
2023-03-14,-0.001138450549134384,0.0,1.471388190748406e-05,-0.0011531644310418681,0.35613413527978277,-0.0019036578023294277,0.0,0.0020809065258063776,-0.00321935707494076,1.471388190748406e-05,development
2023-03-15,-0.0015935533543192512,0.0,1.4995779197761699e-05,-0.001608549133517013,0.3618516733595611,-0.003045620452640249,0.0,-0.0032239078633433784,0.0016303545090241268,1.4995779197761699e-05,development
2023-03-16,9.829138758604803e-06,8.780451185537135e-05,1.724515622470318e-05,-9.522052932146973e-05,0.4196321348011104,-2.5326962749261384e-16,0.25000000999999944,0.0037266248366174376,-0.0037167956978588325,0.00010504966808007453,development
2023-03-17,-0.0024762121902173577,0.0,1.7552317623036322e-05,-0.002493764507840394,0.42711622556866713,9.830074783272191e-06,0.0,-0.004510828787461577,0.002034616597244219,1.7552317623036322e-05,development
2023-03-20,0.0024039999757452237,0.0,5.228565469480407e-05,0.0023517143210504197,0.42162220667869404,-0.002472548068050126,0.0,0.0035418455710387073,-0.0011378455952934814,5.228565469480407e-05,development
2023-03-21,0.0008950533227468355,8.779293288135116e-05,1.4339585754296038e-05,0.0007929208041111882,0.34892992002120493,1.3725999503666486e-15,0.25000000999999994,0.0030724463813942278,-0.002177393058647391,0.0001021325186356472,development
2023-03-22,-0.0010436941936280944,0.0,1.4507046628257794e-05,-0.0010582012402563523,0.3538991454662493,0.0008943441786429373,0.0,-0.004158215210731472,0.0031145210171033763,1.4507046628257794e-05,development
2023-03-23,-0.0007166361201489662,0.0,1.4266155062435535e-05,-0.0007309022752114017,0.3469935982944906,-0.00014950822477404098,0.0,-0.00047168307840089144,-0.00024495304174807446,1.4266155062435535e-05,development
2023-03-24,-0.0008715316376520933,8.779643466505278e-05,1.5496482516226273e-05,-0.0009748245548333723,0.37708107456150575,-2.185751579730777e-16,0.2500000099999993,0.0003336737165882381,-0.0012052053542403313,0.00010329291718127906,development
2023-03-27,0.0018242277248792802,0.0,4.6832274723000874e-05,0.0017773954501562792,0.3789894018072376,-0.0008723820571027692,0.0,0.002016301695311697,-0.0001920739704324167,4.6832274723000874e-05,development
2023-03-28,0.0007248130609016118,0.0,1.5598819871212766e-05,0.0007092142410303991,0.3805214403961348,0.0009501568632907598,0.0,0.0006358602682929753,8.895279260863641e-05,1.5598819871212766e-05,development
2023-03-29,-0.0002907418196594483,8.778280870934153e-05,1.4308404046462985e-05,-0.0003928330324152528,0.3481711651305998,4.926614671774132e-16,0.25000001,0.0029075506416926414,-0.0031982924613520904,0.0001020912127558045,development
2023-03-30,0.0003218947633677866,0.0,1.4577003728028838e-05,0.00030731775963975777,0.3544162346378345,-0.0002908560775338881,0.0,0.0010304645882478745,-0.0007085698248800878,1.4577003728028838e-05,development
2023-03-31,0.0006913638220225114,0.0,1.4630746055672719e-05,0.0006767330759668387,0.35604584983806115,3.1029150025032454e-05,0.0,0.002725916062665474,-0.0020345522406429624,1.4630746055672719e-05,development
2023-04-03,0.0011185604469092967,8.779528260284207e-05,3.9534299061709206e-05,0.0009912308652447455,0.3206670923894198,6.696032617270475e-16,0.2500000099999998,0.001080276772601733,3.828367430756372e-05,0.00012732958166455127,development
2023-04-04,-0.0011691682827412917,0.0,1.3161906595805428e-05,-0.001182330189337097,0.321390513291143,0.0011174527932108838,0.0,-0.002545549478490268,0.001376381195748976,1.3161906595805428e-05,development
2023-04-05,-0.0002155720593279504,0.0,1.3064225602567246e-05,-0.00022863628493051765,0.3178443796224425,-5.177670669383877e-05,0.0,-0.0005375440081948717,0.00032197194886692096,1.3064225602567246e-05,development
2023-04-06,-0.000538163971006284,8.779668739145128e-05,1.292399011380264e-05,-0.0006388846485115379,0.31448375943586493,6.557254739192331e-16,0.2500000099999997,-7.122224001530835e-05,-0.00046694173099097545,0.00010072067750525392,development
2023-04-10,0.0012282214644470993,0.0,5.1882622555926924e-05,0.0011763388418911723,0.31508077919971234,-0.0005385080155098365,0.0,0.0017516142634604887,-0.0005233927990133892,5.1882622555926924e-05,development
2023-04-11,0.0002799418969340057,0.0,1.2998383721548547e-05,0.0002669435132124572,0.3169829069565177,0.0006889030655030139,0.0,0.000992068916118396,-0.0007121270191843902,1.2998383721548547e-05,development
2023-04-12,0.0006293526717560186,8.777552618597461e-05,1.4267704264710036e-05,0.000527309441305334,0.3471808037746111,1.5265566588595902e-16,0.2500000099999991,-0.0007502835395409372,0.0013796362112969566,0.00010204323045068464,development
2023-04-13,0.00011851613999309535,0.0,1.414684974018441e-05,0.00010436929025291094,0.3448690313275403,0.0006290209830530358,0.0,0.001349485682583901,-0.001230969542590806,1.414684974018441e-05,development
2023-04-14,0.0003055732088154914,0.0,1.424653841792425e-05,0.0002913266703975671,0.3474132272807593,0.0007474591112691907,0.0,-0.0002731875700095212,0.0005787607788250127,1.424653841792425e-05,development
2023-04-17,0.0008410970207944274,8.778454755433099e-05,4.3432485355089114e-05,0.0007098799878850074,0.3522857145468336,-2.498001805406602e-16,0.2500000099999996,0.001474782842304408,-0.0006336858215099814,0.0001312170329094201,development
2023-04-18,0.0005562171010122843,0.0,1.4519271943922889e-05,0.0005416978290683614,0.3541427843351945,0.000840500366404269,0.0,0.0006893626016839397,-0.00013314550067165538,1.4519271943922889e-05,development
2023-04-19,0.0005309166136302824,0.0,1.452234868497589e-05,0.0005163942649453066,0.354773112612636,0.0013959612782226648,0.0,0.00010687892994688924,0.0004240376836833935,1.452234868497589e-05,development
2023-04-20,-0.0006128149660738466,8.779261127889868e-05,1.4068009339173772e-05,-0.000714675586691919,0.3423215605865606,-1.1934897514720433e-15,0.2500000099999994,-0.0015010585097037506,0.0008882435436299042,0.00010186062061807245,development
2023-04-21,0.0002399357475559569,0.0,1.4005012060730389e-05,0.00022593073549522652,0.3401753735679097,-0.0006132532431964086,0.0,-0.00025633450157522107,0.0004962702491311779,1.4005012060730389e-05,development
2023-04-24,-0.0002394958104645393,0.0,4.1883205472138854e-05,-0.00028137901593667814,0.33934610010321953,-0.00037323317079566293,0.0,0.0002880875110060345,-0.0005275833214705739,4.1883205472138854e-05,development
2023-04-25,1.329501797066356e-06,8.777641094324774e-05,1.4827076462270318e-05,-0.00010127398560845171,0.3607921939152442,-1.8214596497756474e-16,0.2500000099999995,-0.0034415227809685765,0.0034428522827656426,0.00010260348740551807,development
2023-04-26,0.00026915436325993067,0.0,1.4545575390435763e-05,0.00025460878786949493,0.353943664137058,1.3296364544668204e-06,0.0,-0.001267607774763574,0.001536762138023504,1.4545575390435763e-05,development
2023-04-27,0.0008289421081041543,0.0,1.4415595836229633e-05,0.0008145265122679246,0.35104991383122874,0.00027041514964092593,0.0,0.0031302361571859867,-0.002301294049081833,1.4415595836229633e-05,development
2023-04-28,-2.258833239832689e-05,8.780811181686146e-05,1.3955685388614157e-05,-0.0001243521296038025,0.33958834445627883,9.71445146547012e-16,0.25000001,0.0015984855233810871,-0.0016210738557794135,0.00010176379720547562,development
2023-05-01,0.0006235214899611046,0.0,4.227202962389996e-05,0.0005812494603372046,0.3428505380299792,-2.25911416539353e-05,0.0,0.00010601446523950892,0.0005175070247215958,4.227202962389996e-05,development
2023-05-02,-0.0008497186744424681,0.0,1.4039980985979025e-05,-0.0008637586554284471,0.3422401185862631,0.0006005812607734543,0.0,-0.00315484512999531,0.0023051264555528413,1.4039980985979025e-05,development
2023-05-03,-0.00012472415483393833,8.779922656963803e-05,1.6291093161465098e-05,-0.00022881447456504146,0.39641660026231634,-1.0321604682062002e-15,0.2500000099999998,-0.0018182613142440965,0.0016935371594101573,0.00010409031973110313,development
2023-05-04,9.280635736543913e-05,0.0,1.6155594960417233e-05,7.665076240502189e-05,0.39299472467009433,-0.00012475270005848568,0.0,-0.0020708246650641402,0.002163631022429581,1.6155594960417233e-05,development
2023-05-05,0.00093033558697001,0.0,1.5976537659849982e-05,0.00091435904931016,0.3887304724955137,-3.194389416920698e-05,0.0,0.004417603000565357,-0.0034872674135953494,1.5976537659849982e-05,development
2023-05-08,-8.713559519405066e-05,8.780167147307902e-05,4.362114890479292e-05,-0.00021855841557192262,0.3538159855610982,6.938893903907228e-17,0.2500000099999993,9.381090582483034e-05,-0.00018094650101888117,0.00013142282037787193,development
2023-05-09,0.0004622554378096868,0.0,1.4558437152373769e-05,0.000447697000657313,0.3541681493975203,-8.715464357479316e-05,0.0,-0.0003386585450347823,0.0008009139828444691,1.4558437152373769e-05,development
2023-05-10,-9.845469188377699e-05,0.0,1.4486123211925478e-05,-0.00011294081509570247,0.35287059776140306,0.0003749329378831545,0.0,3.4107058395603156e-05,-0.00013256175027938008,1.4486123211925478e-05,development
2023-05-11,-0.0005951231848157019,8.778870330520567e-05,1.4852770137925623e-05,-0.0006977646582588332,0.36141740668952355,6.938893903907228e-17,0.2500000099999998,-0.001097504496667315,0.000502381311851613,0.00010264147344313129,development
2023-05-12,0.00025614633830281,0.0,1.4821820665884593e-05,0.00024132451763692538,0.3600687641391639,-0.0005955387306945253,0.0,-0.0001389039858045587,0.0003950503241073687,1.4821820665884593e-05,development
2023-05-15,8.135215548084893e-05,0.0,4.435734781313114e-05,3.6994807667717786e-05,0.3594480661980612,-0.00033931050844694666,0.0,0.0015493016949817446,-0.0014679495395008952,4.435734781313114e-05,development
2023-05-16,-0.0011467350986219815,8.778551452346866e-05,1.4271667050573407e-05,-0.0012487922801960236,0.3472772315639535,5.828670879282072e-16,0.2500000099999996,-0.0025415501171221194,0.001394815018500139,0.00010205718157404206,development
2023-05-17,-0.0009517225699596257,0.0,1.417472600869928e-05,-0.000965897295968325,0.34377016395524024,-0.001148168923108931,0.0,0.002403390904702486,-0.0033551134746621124,1.417472600869928e-05,development
2023-05-18,0.0008810132073801691,0.0,1.446445994278775e-05,0.0008665487474373813,0.3498666035409146,-0.0021019217335873745,0.0,0.002225748160474393,-0.0013447349530942242,1.446445994278775e-05,development
2023-05-19,0.00018901749965658773,8.78012134750518e-05,1.5236153878700822e-05,8.598013230283511e-05,0.37074641104838646,-2.393918396847994e-16,0.25000000999999916,-0.0007058269943922918,0.0008948444940488794,0.00010303736735375262,development
2023-05-22,-8.993179699296787e-05,0.0,4.548390433641627e-05,-0.00013541570132938414,0.36911400308912484,0.00018900124930391893,0.0,0.00028674195350315834,-0.0003766737504961262,4.548390433641627e-05,development
2023-05-23,-0.0014038729217087879,0.0,1.5194318481107579e-05,-0.0014190672401898955,0.36982749924330505,9.908286968724617e-05,0.0,-0.0027532726924140655,0.0013493997707052792,1.5194318481107579e-05,development
2023-05-24,0.0007748775728138931,8.775881633549785e-05,1.5831572843891156e-05,0.0006712871836345041,0.3852349392013511,-4.0592529337857286e-16,0.25000000999999983,-0.0018166216411272169,0.0025914992139411085,0.00010359038917938901,development
2023-05-25,0.0007332834134595477,0.0,1.5608095394099734e-05,0.000717675318065448,0.3805713456794696,0.0007743577563760831,0.0,0.0013005878973207715,-0.0005673044838612233,1.5608095394099734e-05,development
2023-05-26,-0.00022592626530507876,0.0,1.5643496208779252e-05,-0.000241569761513858,0.3821649676959069,0.0015065599489451041,0.0,0.0021242000991525544,-0.0023501263644576317,1.5643496208779252e-05,development
2023-05-30,-0.0008496836756589109,8.780392420514977e-05,7.243884673435296e-05,-0.0010099264465984136,0.4406696509673135,-3.452099717193846e-16,0.2500000099999995,-0.0007323517901147719,-0.00011733188554413882,0.00016024277093950272,development
2023-05-31,0.0020022150410971768,0.0,1.813767311596788e-05,0.0019840773679812088,0.4404995031606983,-0.0008505426611867609,0.0,-0.0009888258673048272,0.002991040908402002,1.813767311596788e-05,development
2023-06-01,0.0005574516405760813,0.0,1.7856405646877653e-05,0.0005395952349292036,0.43565526263814924,0.0011493918974597346,0.0,0.0022068686692982664,-0.0016494170287221855,1.7856405646877653e-05,development
2023-06-02,0.0003576151526877938,8.779098293023961e-05,1.6679023899068543e-05,0.00025314514585848564,0.4058562482106677,-3.0704605524789486e-16,0.25000000999999994,0.004282533535168653,-0.003924918382480861,0.00010447000682930815,development
2023-06-05,-0.00102516201133218,0.0,5.0991951426534515e-05,-0.0010761539627587146,0.41395890844006067,0.00035752464705855486,0.0,-0.0012984338438872486,0.00027327183255506786,5.0991951426534515e-05,development
2023-06-06,-0.0006090669151470943,0.0,1.6993143682525677e-05,-0.00062606005882962,0.4128314729892273,-0.0006683566188975757,0.0,0.00109355708918326,-0.0017026240043303545,1.6993143682525677e-05,development
2023-06-07,-0.0019378831802144818,8.77888036472636e-05,1.643938210333627e-05,-0.0020421113659650817,0.40002496451451536,-4.961309141293668e-16,0.2500000099999997,-0.0003601061556551226,-0.0015777770245593591,0.00010422818575059987,development
2023-06-08,0.0007352941555027453,0.0,1.660296751539665e-05,0.0007186911879873486,0.40206369422323474,-0.0019418486514170196,0.0,0.0010147054665738317,-0.00027941131107108667,1.660296751539665e-05,development
2023-06-09,-0.0007248905236845658,0.0,1.6613992498629318e-05,-0.0007415045161831952,0.40306812948805815,-0.001205687978588602,0.0,-0.00025330882951280095,-0.0004715816941717649,1.6613992498629318e-05,development
2023-06-12,-0.001094132696545558,8.777851122640185e-05,5.399023389481062e-05,-0.0012359014416667706,0.43792078603568674,5.776629175002768e-16,0.2500000099999994,0.0018772531064202391,-0.002971385802965797,0.00014176874512121247,development
2023-06-13,-0.001422126207719462,0.0,1.8263540057745568e-05,-0.0014403897477772076,0.44331732146178315,-0.0010954866100256321,0.0,0.0019975637024327642,-0.003419689910152228,1.8263540057745568e-05,development
2023-06-14,0.0029416079187406722,0.0,1.8571360458526456e-05,0.0029230365582821457,0.4493818600984911,-0.0025212443923194328,0.0,0.0015233271376151247,0.0014182807811255476,1.8571360458526456e-05,development
2023-06-15,-0.0005387819169468298,8.77864983636409e-05,1.5570487336356167e-05,-0.0006421389026468269,0.3788818585180003,2.6281060661048627e-16,0.25000000999999994,0.0022377713713105166,-0.0027765532882573466,0.00010335698569999707,development
2023-06-16,0.00010858168233965922,0.0,1.5808848672403595e-05,9.277283366725562e-05,0.38414285624974004,-0.0005391281120808548,0.0,-0.0006514298116182909,0.0007600114939579503,1.5808848672403595e-05,development
2023-06-20,0.00036707494788296965,0.0,6.297968509323069e-05,0.00030409526278973897,0.3826959111600526,-0.00043050649043416267,0.0,-0.001174156618950672,0.0015412315668336418,6.297968509323069e-05,development
2023-06-21,0.0001168495253442134,8.776434608666941e-05,1.509710990100351e-05,1.3988069356540477e-05,0.36736300759108564,2.706168622523819e-16,0.2500000099999991,-0.00031748148696471876,0.0004343310123089322,0.00010286145598767292,development
2023-06-22,0.0005876353508844511,0.0,1.5061200784514485e-05,0.0005725741500999367,0.3666060669807205,0.00011684789086808395,0.0,2.1947680369596357e-05,0.0005656876705148547,1.5061200784514485e-05,development
2023-06-23,-0.0002517599145593546,0.0,1.50061137946336e-05,-0.0002667660283539882,0.3658528491064365,0.0007040801036855629,0.0,-0.00151431408889242,0.0012625541743330648,1.50061137946336e-05,development
2023-06-26,0.0005912994732903509,8.77658073747197e-05,4.5860941634460284e-05,0.00045767272428117096,0.3719831932572888,-1.8041124150158794e-16,0.2500000099999997,0.0004792158671122453,0.00011208360617810575,0.00013362674900917998,development
2023-06-27,-0.0006930198270105155,0.0,1.527077917452068e-05,-0.0007082906061850362,0.37217998888878534,0.0005910289754488506,0.0,0.002335161567793767,-0.0030281813948042826,1.527077917452068e-05,development
2023-06-28,-0.0005222744848417849,0.0,1.5530671024405778e-05,-0.0005378051558661906,0.3778109317852809,-0.00010206314192632779,0.0,8.264617286832231e-05,-0.000604920657710107,1.5530671024405778e-05,development
2023-06-29,-0.0002060152990429,8.777274186656056e-05,1.5500806474986968e-05,-0.00030928884738444756,0.37718629089134936,-3.0878077872387166e-16,0.25000001,0.0009604580155924316,-0.0011664733146353314,0.00010327354834154753,development
2023-06-30,-0.000813208715779182,0.0,1.5601506365919473e-05,-0.0008288102221451014,0.3794305758670494,-0.00020607903699103314,0.0,0.0019310573563848198,-0.002744266072164002,1.5601506365919473e-05,development
2023-07-03,0.00041344181446311334,0.0,4.752057298096821e-05,0.0003659212414821451,0.38442451426266233,-0.0010201332496354576,0.0,0.0007985166278754337,-0.0003850748134123206,4.752057298096821e-05,development
2023-07-05,0.000247508620078583,8.775413751129242e-05,3.1259172371459405e-05,0.0001284953101958312,0.3803199305194228,2.7755575615628914e-17,0.2500000099999995,-0.0004985032556618516,0.0007460118757404346,0.00011901330988275182,development
2023-07-06,-8.410175926875422e-05,0.0,1.5566269948462675e-05,-9.96680292172169e-05,0.3790267122330596,0.0002474768204677961,0.0,-0.001824074556145072,0.0017399727968763165,1.5566269948462675e-05,development
2023-07-07,-0.0004908088634048352,0.0,1.5424795844708636e-05,-0.0005062336592495438,0.37550009023400277,0.00016339134609249725,0.0,-0.00013805287857982765,-0.00035275598482500747,1.5424795844708636e-05,development
2023-07-10,-0.00020977432292659158,8.775978858368656e-05,5.114746634778838e-05,-0.0003486815778580665,0.41486278259872783,-2.229119666630197e-16,0.25000000999999983,0.001669439537352268,-0.0018792138602788595,0.00013890725493147493,development
2023-07-11,-0.0006973486243902068,0.0,1.7209612057670938e-05,-0.0007145582364478778,0.4185573792437778,-0.00020984749288173715,0.0,0.001780991420169429,-0.002478340044559637,1.7209612057670938e-05,development
2023-07-12,0.0008423465688180286,0.0,1.7425762961866357e-05,0.0008249208058561622,0.42311905391347876,-0.0009078448252692562,0.0,0.0011911704161237705,-0.0003488238473057419,1.7425762961866357e-05,development
2023-07-13,0.00024870371435174764,8.77926468222392e-05,1.674281235377444e-05,0.00014416825517573397,0.40740843394184445,-3.2959746043559335e-16,0.2500000099999999,0.0009849867516372685,-0.0007362830372855211,0.00010453545917601365,development
2023-07-14,0.0015123549440737936,0.0,1.6800906610406518e-05,0.001495554037463387,0.40907072871756456,0.0002486678643392991,0.0,9.963971647350367e-05,0.0014127152276002895,1.6800906610406518e-05,development
2023-07-17,0.00041972316397192056,0.0,4.997963184996327e-05,0.0003697435321219573,0.4071487402640876,0.0017583930366077485,0.0,0.001112053298275808,-0.0006923301343038874,4.997963184996327e-05,development
2023-07-18,-0.00022339975856274587,8.776608375072894e-05,1.553098456912789e-05,-0.00032669682688260266,0.3779206245154453,-3.2959746043559335e-17,0.25000000999999983,0.0011941215061013627,-0.0014175212646641087,0.00010329706831985682,development
2023-07-19,0.0006662453128909032,0.0,1.565260682320515e-05,0.000650592706067698,0.3806566265982522,-0.0002234727664064632,0.0,0.0007559118337523514,-8.966652086144823e-05,1.565260682320515e-05,development
2023-07-20,0.001377282010488793,0.0,1.5649795031735756e-05,0.0013616322154570574,0.3812541637747563,0.0004424846691861218,0.0,0.0002720978079064543,0.0011051842025823386,1.5649795031735756e-05,development
2023-07-21,-5.116665053227806e-05,8.780412790469703e-05,1.3838351186000043e-05,-0.00015280912962297515,0.3367332121926697,2.0127129130020904e-15,0.25000000999999966,0.00026781110347907255,-0.00031897775401135055,0.00010164247909069707,development
2023-07-24,-0.0002507773042696688,0.0,4.1600062476273695e-05,-0.0002923773667459425,0.33737155450376344,-5.117447045655324e-05,0.0,0.0004058491418533574,-0.0006566264461230261,4.1600062476273695e-05,development
2023-07-25,-0.0007822227419353604,0.0,1.3924728064356963e-05,-0.0007961474699997174,0.33853300948160864,-0.0003020400844107496,0.0,0.00018698404536859466,-0.000969206787303955,1.3924728064356963e-05,development
2023-07-26,-0.00044340505301303863,8.77619543617662e-05,1.590107702206706e-05,-0.0005470680843968718,0.38692620753696616,9.454242944073599e-16,0.25000000999999966,-0.0001799410970375783,-0.0002634639559754599,0.00010366303138383326,development
2023-07-27,-0.0006888656053789313,0.0,1.593144718008155e-05,-0.0007047970525590129,0.3872215669567761,-0.00044364775854150405,0.0,-0.0021634001143293296,0.0014745345089503977,1.593144718008155e-05,development
2023-07-28,0.0004293238394051102,0.0,1.5821403441420404e-05,0.0004135024359636898,0.3838541716222683,-0.00113331211896151,0.0,0.0012950530247858832,-0.0008657291853807728,1.5821403441420404e-05,development
2023-07-31,0.0011424334644932915,8.774905374717124e-05,4.8208276585805064e-05,0.001006476134160315,0.3910226878626408,-2.2811613709095013e-16,0.25000000999999983,0.000993254515819714,0.00014917894867357714,0.0001359573303329763,development
2023-08-01,0.0008778119333668658,0.0,1.604101934201372e-05,0.0008617709140248521,0.3914727554442583,0.001141284788591078,0.0,8.748194952896893e-05,0.000790329983837897,1.604101934201372e-05,development
2023-08-02,-0.0007349115021021695,0.0,1.5962304863153264e-05,-0.0007508738069653228,0.39043344322471574,0.0020173582213196444,0.0,-0.0028043336984860294,0.0020694221963838597,1.5962304863153264e-05,development
2023-08-03,0.0013355098493785132,8.776186554285098e-05,1.5788140142176986e-05,0.0012319598436934852,0.38417807679297367,3.7990444123892075e-16,0.25000000999999983,-0.00033187688031507576,0.0016673867296935901,0.00010355000568502797,development
2023-08-04,-0.0008871040792314249,0.0,1.563183686224718e-05,-0.000902735916093672,0.3817085635606644,0.0013338665793163375,0.0,-0.001861909211658582,0.0009748051324271565,1.563183686224718e-05,development
2023-08-07,-0.00041999336302103073,0.0,4.669730300998777e-05,-0.0004666906660310185,0.3792141794762839,0.0004471661730497938,0.0,0.0016151779296706594,-0.0020351712926916913,4.669730300998777e-05,development
2023-08-08,-0.0006197978232728842,8.775097494566792e-05,1.622479541134775e-05,-0.0007237735936298999,0.3948033550094628,8.291978215169138e-16,0.25000000999999955,-0.001242302294336259,0.0006225044710633756,0.00010397577035701567,development
2023-08-09,-6.454737195763928e-05,0.0,1.618534518575068e-05,-8.073271714338996e-05,0.393223152778448,-0.0006202467414850761,0.0,-0.0007702448079253137,0.0007056974359676744,1.618534518575068e-05,development
2023-08-10,-0.0008655893152264454,0.0,1.612864476608284e-05,-0.0008817179599925282,0.3917788399048199,-0.0006848494031958703,0.0,-0.0005036986250230316,-0.0003618906902034138,1.612864476608284e-05,development
2023-08-11,1.5021901204261638e-05,8.776690751620464e-05,1.6933393770674693e-05,-8.967840008261769e-05,0.412045915086418,5.065392549852277e-16,0.25000000999999983,-0.00031590082761314835,0.00033092272881741027,0.00010470030128687934,development
2023-08-14,0.000582535960960308,0.0,5.0723132696223606e-05,0.0005318128282640844,0.41143598845116824,1.5023248465646788e-05,0.0,0.0007980439218569291,-0.00021550796089662148,5.0723132696223606e-05,development
2023-08-15,0.0005489105845604688,0.0,1.691642750867108e-05,0.0005319941570517977,0.41223031096635054,0.0005972415886875103,0.0,-0.002343767505838337,0.0028926780903988053,1.691642750867108e-05,development
