date,net_return,gross_return,transaction_cost,borrow_cost,nav,turnover,gross_exposure,net_exposure,beta_exposure,max_group_exposure,max_weight,rank_ic,risk_liquidation,capacity_proxy_nav
2018-01-18,2.9806585499849232e-05,0.0002263923816071949,0.0001731511362954482,2.3434659811897474e-05,99931.50032939807,0.48756213317194697,0.5979527163406823,7.874019169006653e-15,7.396860901565105e-15,2.3939183968479938e-15,0.07811850963528781,0.06883116883116883,False,210375.69328609906
2018-01-19,-7.466267089389301e-05,0.00012522703497525373,0.0001753163065674752,2.4573399301671548e-05,99924.03917667705,0.4931481074778669,0.7507930793982962,-6.503524003537995e-16,2.636779683484747e-16,1.6653345369377348e-15,0.07404611114466347,0.04155844155844156,False,245052.4462176261
2018-01-22,-6.8145609763624825e-06,0.0002619106343079932,0.00017616166494757935,9.256353033677633e-05,99923.35823821907,0.49620020345586996,0.5300738910714092,-1.084525131523105e-15,-1.096345236817342e-15,1.8388068845354155e-16,0.06723342840765693,-0.04025974025974026,False,172517.88717853473
2018-01-23,-0.00028903305483171253,-9.341174294436718e-05,0.0001738374533501641,2.1783858537181246e-05,99894.47708473842,0.4897108594194129,0.5399502268500569,7.635266255062297e-16,7.355227538141662e-16,1.6306400674181987e-16,0.0890800363193059,-0.03506493506493507,False,290869.2133974896
2018-01-24,-0.0002882969958134413,-0.00015257348359031667,0.00011353377687312234,2.2189735350002306e-05,99865.67780709654,0.32008828864867056,0.6256827324997927,1.0782754076758255e-14,1.0505485370515544e-14,2.5743296383495817e-15,0.09936727982276201,0.11038961038961038,False,375175.8776873003
2018-01-25,-0.00018649612199000962,2.9320646618389953e-06,0.00016371519764500826,2.5712989006840356e-05,99847.05324546562,0.46094417595894255,0.6550088569306691,-1.5394820062032328e-16,-1.249000902703301e-16,5.551115123125783e-17,0.09999735104467858,-0.03766233766233767,False,217528.871986387
2018-01-26,-0.0005405058848413545,-0.00034321169196038033,0.00017037602067834396,2.6918172202630243e-05,99793.08532560238,0.4801074099162387,0.9481835052499414,-1.821051240078339e-15,-1.942890293094024e-15,5.273559366969494e-16,0.09888770068368088,-0.06363636363636363,False,182772.03351261606
2018-01-29,-0.000619031704620122,-0.000325617856987327,0.00017651451136910343,0.00011689933626369164,99731.31024188398,0.49707972672894074,0.9593362738488845,3.255289054724507e-15,3.913536161803677e-15,2.2065682614424986e-15,0.09975139244163746,-0.09090909090909091,False,319941.6663972213
2018-01-30,-0.0003826334913217038,-0.00017147099964503297,0.00017173771329931958,3.9424778377351276e-05,99693.14970245204,0.4836034340785104,0.6373508151052689,1.5226914099172888e-14,1.5015766408055242e-14,3.0270924655795284e-15,0.099880123387868,-0.07012987012987014,False,268073.7385247129
2018-01-31,-0.00039921661125049535,-0.00024013029521615918,0.00013289381678343535,2.6192499250900833e-05,99653.35054106293,0.3747529154952226,0.5166021877070738,2.7332907222051303e-15,2.7582103268031233e-15,1.5543122344752192e-15,0.09999437612678759,-0.02077922077922078,False,221368.14520628954
2018-02-01,-0.00047296044543858546,-0.0003332337414508103,0.00011849647709570368,2.1230226892071414e-05,99606.21844800159,0.3341060854226007,0.7780417924061651,-3.311728585791902e-15,-3.101685575046531e-15,1.096345236817342e-15,0.09983986037196538,0.02727272727272727,False,288671.46826781007
2018-02-02,0.0002527981415049399,0.00041032111751668427,0.00012554865577587445,3.197432023586993e-05,99631.39871490758,0.3544463164976633,0.8864145726001292,1.1803216953764895e-14,1.1345091532888318e-14,2.3175905639050143e-15,0.09999218180255767,0.04805194805194805,False,289050.6122971315
2018-02-05,-0.0003983108160011155,-0.00011663730420721637,0.0001723895233911449,0.00010928398840275423,99591.71445118611,0.48543933329322164,0.7053887279097713,1.210704391396718e-15,1.2073675392798577e-15,2.8796409701215e-16,0.07622919174968491,0.04155844155844156,False,359796.34127596795
2018-02-06,-0.0001192920239243458,8.531634475845893e-05,0.00017561979082349912,2.8988577859305614e-05,99579.83395400313,0.49098340812875474,0.6020481552048009,1.6259810737373504e-14,1.5626389071599078e-14,3.812922200197022e-15,0.07545034352867704,-0.09220779220779221,False,175906.04777528817
2018-02-07,-0.00042652510010760816,-0.0002243822536448104,0.00017740114145438194,2.474170500841581e-05,99537.36065535719,0.49700240428294457,0.5631578967056196,-4.718317148326908e-15,-4.218847493575595e-15,6.106226635438361e-16,0.05939827313359575,0.02857142857142857,False,309963.0568100711
2018-02-08,-0.0002598399823310542,-6.25777400811136e-05,0.00017411876704286015,2.3143475207080455e-05,99511.49686932322,0.48969698195356226,0.6489511387467832,-1.7909574925742408e-15,-1.887379141862766e-15,1.0672886185947306e-15,0.07973465737103194,0.025974025974025972,False,349940.8301151015
2018-02-09,0.0001521086059968532,0.00035445375047337676,0.0001756759195965187,2.6669224880004865e-05,99526.63342439267,0.49097780042782213,0.5019251950191451,-2.688097130238043e-15,-2.9976021664879227e-15,1.8500825871292648e-15,0.08435471661201763,-0.011688311688311687,False,408021.43268070166
2018-02-12,-7.663901331988416e-05,0.00016011647077476213,0.00017487429566762807,6.188118842701822e-05,99519.00580140797,0.4897891348895462,0.6725851289670162,3.484089143242147e-15,3.469446951953614e-15,1.9637069748057456e-15,0.08995811370030685,0.04155844155844156,False,504807.375030731
2018-02-13,-0.00013234866612847173,6.668672381286882e-05,0.00017139490518927153,2.7640484752069014e-05,99505.83459373572,0.4801226409361331,0.6110175008835156,1.1411807956519399e-14,1.0332013022917863e-14,3.566591466608315e-15,0.0997802944412629,0.09220779220779221,False,246294.40981071812
2018-02-14,0.00016056768456375282,0.00035830541698740235,0.00017262742416816306,2.5110308255486473e-05,99521.81201519702,0.48376210109363127,0.55787462450498,-1.6134179829837193e-15,-1.4710455076283324e-15,3.7470027081099033e-16,0.051569058017630086,0.0,False,360802.1622029368
2018-02-15,-0.0002880873258916544,-9.608849657347341e-05,0.0001690724748864694,2.2926354431711574e-05,99493.14104250567,0.4736479632883451,0.4059612845076542,5.6349136437986856e-15,5.3013149425851225e-15,2.033095913844818e-15,0.03646880772509342,-0.07272727272727272,False,457491.2378090586
2018-02-16,-0.00017025104382703562,2.541091429881324e-05,0.00017897861766663043,1.668334045921843e-05,99476.20223138954,0.4979537527893049,0.7330882496525502,-5.036179331412868e-15,-5.079270337660091e-15,3.885780586188048e-15,0.08636212524466542,0.06493506493506493,False,332930.86117358686
2018-02-20,-0.0002200968549696041,7.741072484540326e-05,0.000176999922337875,0.00012050765747713234,99454.3078321341,0.49513760769303994,0.6845786331141764,-1.247531964907927e-14,-1.1268763699945339e-14,2.914335439641036e-15,0.09458184858913382,-0.045454545454545456,False,188694.2600170913
2018-02-21,-0.0003303718332842263,-0.0001289075279902526,0.00017333093680982893,2.813336848414475e-05,99421.45093012758,0.4859957286231179,0.860363005181451,-9.614596773166125e-15,-8.93729534823251e-15,1.6237011735142914e-15,0.09727287688244454,0.024675324675324677,False,371639.62793082406
2018-02-22,-8.562766185807097e-05,0.00012694586635132442,0.0001772161444348148,3.5357383774580576e-05,99412.9377037459,0.49599828094820625,0.7557940998982952,3.4651467606323514e-15,3.247402347028583e-15,1.2628786905111156e-15,0.08848057281223212,0.0038961038961038965,False,310196.1101097005
