session,gross_return,transaction_cost,borrow_cost,net_return,gross,net,turnover,missing_held_return
2024-09-11,0.0005277483735400866,0.0,4.1424108021586266e-05,0.00048632426551850036,1.0103622433560258,0.002375614830759938,0.0,False
2024-09-12,0.002346316812564429,0.0,4.165768493358186e-05,0.0023046591276308474,1.016572285298492,0.0029019519146665645,0.0,False
2024-09-13,0.0016452534475046143,0.0,4.170484193669668e-05,0.0016035486055679176,1.0200540215282632,0.005236201068644043,0.0,False
2024-09-16,-0.0004711216993046978,5.5575366490282345e-05,0.0001232876712328767,-0.0006499847370278569,1.0,-2.2898349882893854e-16,0.15829411065110383,False
2024-09-17,-0.003161127595181809,0.0,4.139716325569707e-05,-0.003202524758437506,1.0068595444349078,-0.000471428120387786,0.0,False
2024-09-18,-0.001817644651144105,0.0,4.174007190359078e-05,-0.0018593847230476957,1.0120308565464036,-0.003644226440972141,0.0,False
2024-09-19,-0.001705119904055878,0.0,4.182227163614106e-05,-0.0017469421756920191,1.0122032307490811,-0.0054720457303510835,0.0,False
2024-09-20,0.006681360973936624,0.0,4.250712558221202e-05,0.006638853848354412,1.0271503301644151,-0.0071897256694105315,0.0,False
2024-09-23,0.0008007066925637158,5.2416135861269386e-05,0.00012328767123287676,0.0006250028854695696,1.0,-4.718447854656915e-16,0.14929554724365693,False
2024-09-24,-0.0017283000864609251,0.0,4.125882746578747e-05,-0.0017695589139267126,1.0047650082286486,0.0008002065611535693,0.0,False
2024-09-25,0.004232086553951346,0.0,4.1468869512551726e-05,0.0041906176844387945,1.0081460860526203,-0.0009297387528049983,0.0,False
2024-09-26,-0.006698311102309496,0.0,4.086458498375975e-05,-0.006739175687293256,0.9976601346136336,0.0032885666754796164,0.0,False
2024-09-27,-0.003780862388140781,0.0,4.1867632105239324e-05,-0.0038227300202460204,1.0153461686912657,-0.0034328792028914014,0.0,False
2024-09-30,0.0031837431663623177,5.0597309049939486e-05,0.00012328767123287687,0.0030098581860795014,1.0,-1.1796119636642288e-15,0.1441532709967187,False
2024-10-01,0.0016361921857580267,0.0,4.0877274025615284e-05,0.0015953149117324114,0.9978545239299976,0.003174189306692228,0.0,False
2024-10-02,0.002477110494608173,0.0,4.0503778979462554e-05,0.0024366067156287104,0.9903946748091104,0.004802719642188206,0.0,False
2024-10-03,0.0016539067052143742,0.0,4.0300058324823646e-05,0.0016136066468895507,0.9878968877401817,0.007262135169472633,0.0,False
2024-10-04,-0.001373931738141845,0.0,4.001033060888494e-05,-0.00141394206875073,0.9824863895506553,0.008901678067788361,0.0,False
2024-10-07,-0.00028864522531213714,4.966994419750543e-05,0.00012328767123287698,-0.0004616028407425195,1.0,-2.2169766022983595e-15,0.1414834325963723,False
2024-10-08,0.0018237410883216328,0.0,4.0804519574688216e-05,0.0017829365687469447,0.9926211977911108,-0.0002887785263024495,0.0,False
2024-10-09,5.024322349109107e-05,0.0,4.083179123437493e-05,9.41143225671614e-06,0.9951058173950104,0.0015322306918868628,0.0,False
2024-10-10,-0.0010670309317445965,0.0,4.1144656262408204e-05,-0.0011081755880070047,1.0027690947407717,0.0015824590221720537,0.0,False
2024-10-11,0.0014986065834083377,0.0,4.10943787605913e-05,0.0014575122046477464,1.0004792164166516,0.0005159999089299587,0.0,False
2024-10-14,0.0013011012867276642,5.758191930292735e-05,0.0001232876712328768,0.0011202316961918602,1.0,-7.979727989493313e-16,0.16407759594219257,False
2024-10-15,-9.652658576671843e-06,0.0,4.1271343602340555e-05,-5.09240021790124e-05,1.0055690063730622,0.0012996453827752719,0.0,False
2024-10-16,-0.0009266214496566646,0.0,4.1033892631254934e-05,-0.0009676553422879196,0.999781445779673,0.0012900584191363404,0.0,False
2024-10-17,0.00012423692260758902,0.0,4.142587852015149e-05,8.281104408743753e-05,1.0083934996488604,0.0003637889918410922,0.0,False
2024-10-18,0.0008763316295890542,0.0,4.134089210509618e-05,0.0008349907374839581,1.0064496933945335,0.0004879855038596101,0.0,False
2024-10-21,0.0007337819188811417,5.7816640353726076e-05,0.00012328767123287682,0.0005526776072945389,1.0,-8.465450562766819e-16,0.16474357603995882,False
2024-10-22,-0.0019071361641346451,0.0,4.072865121878003e-05,-0.001947864815353425,0.9917972229217042,0.0007333765980568618,0.0,False
2024-10-23,0.00036123513957095983,0.0,4.073127065072486e-05,0.00032050386892023495,0.9899515354811231,-0.0011760503531818428,0.0,False
2024-10-24,-0.0016353892186027083,0.0,4.05093444040318e-05,-0.00167589856300674,0.9849128263522513,-0.0008145541458556907,0.0,False
2024-10-25,-0.0020558261586195036,0.0,4.07239025877195e-05,-0.002096550061207223,0.9884942401876018,-0.002454056113572675,0.0,False
2024-10-28,-0.0008203919711395242,5.680473879020303e-05,0.00012328767123287682,-0.001000484381162604,1.0,-6.730727086790012e-16,0.16185498811733978,False
2024-10-29,0.00010052444873703565,0.0,4.138382689979368e-05,5.914062183724197e-05,1.0061852409791432,-0.0008212135825030817,0.0,False
2024-10-30,0.00013032456553832528,0.0,4.130530306353522e-05,8.901926247479007e-05,1.004375061365074,-0.0007206465142830729,0.0,False
2024-10-31,0.0012304462104576204,0.0,4.120371224087027e-05,0.00118924249821675,1.0020333951244453,-0.0005902694033977918,0.0,False
2024-11-01,-0.003765294554309676,0.0,4.065491587363277e-05,-0.003805949470183309,0.9899090359776503,0.0006394163859196195,0.0,False
2024-11-04,0.0007185029071212033,4.7342941372506295e-05,0.0001232876712328768,0.0005478722945158202,0.9999999999999998,-7.979727989493313e-16,0.13492724779519022,False
2024-11-05,0.003367974317352376,0.0,4.1069086128709283e-05,0.0033269052312236667,1.000065871940094,0.0007181094748347425,0.0,False
2024-11-06,-0.005097952012936062,0.0,4.1288049344195025e-05,-0.005139240062280257,1.0087484022300872,0.004072534854674736,0.0,False
2024-11-07,0.004371689657331814,0.0,4.2801466875427945e-05,0.004328888190456385,1.0404716463892054,-0.0010307142462081947,0.0,False
2024-11-08,0.005851692690172652,0.0,4.258376625132151e-05,0.00580910892392133,1.0395315538218761,0.0033265750397195176,0.0,False
2024-11-11,-0.0034363494330131522,6.239159734398057e-05,0.00012328767123287687,-0.0036220287015900094,1.0,-1.0755285551056204e-15,0.17771241650562714,False
2024-11-12,0.0006125542102905438,0.0,4.159711378924783e-05,0.000570957096501296,1.0087475943034097,-0.0034488412349544598,0.0,False
2024-11-13,-0.00322788000436506,0.0,4.129182425374002e-05,-0.0032691718286188003,1.001933054957135,-0.002834668550538759,0.0,False
2024-11-14,2.0550156335812824e-05,0.0,4.1585822237538834e-05,-2.103566590172601e-05,1.0058392413730202,-0.006082433073758005,0.0,False
2024-11-15,0.003432486272406888,0.0,4.1248730517237456e-05,0.0033912375418896504,0.9976570988169299,-0.0060620104358484195,0.0,False
2024-11-18,-0.00018116335018426182,5.874134126145039e-05,0.0001232876712328768,-0.000363192362678589,1.0,-7.424616477180734e-16,0.16731389940050223,False
2024-11-19,0.00394660934184907,0.0,4.1352130721789255e-05,0.0039052572111272807,1.0060539517256362,-0.0001812291712358638,0.0,False
2024-11-20,0.0003410100937709358,0.0,4.102463032285709e-05,0.0002999854634480787,1.002016737117955,0.003750732595099171,0.0,False
2024-11-21,0.0016832511792935782,0.0,4.113473869476543e-05,0.0016421164405988127,1.0050358238329462,0.004090515593654011,0.0,False
2024-11-22,-0.001969289182872741,0.0,4.1549684203546316e-05,-0.0020108388670762875,1.016806616738938,0.005764301119310998,0.0,False
2024-11-25,-0.005850856043635375,5.837117228499269e-05,0.00012328767123287687,-0.006032514887153244,1.0,-1.0200174038743626e-15,0.1663221770877225,False
2024-11-26,0.00595304158011907,0.0,4.193524116867083e-05,0.005911106338950399,1.014537836139048,-0.005886365631942322,0.0,False
2024-11-27,-0.004337853861665391,0.0,4.148844331617554e-05,-0.0043793423049815665,1.0096184048292072,6.628413560261226e-05,0.0,False
2024-11-29,0.0007064838425936382,0.0,8.351599622147871e-05,0.0006229678463721595,1.0118209286860114,-0.004290358675313091,0.0,False
2024-12-02,-0.004479428340239704,0.0,0.0001256749209488744,-0.004605103261188579,1.015781604112496,-0.0035816435839295113,0.0,False
2024-12-03,0.0021975454203643236,7.344116816141688e-05,4.1095890410958905e-05,0.002083008361791948,1.0,-3.469446951953614e-17,0.20909142771784756,False
2024-12-04,0.0025744107422545504,0.0,4.076953971531232e-05,0.002533641202539238,0.9942517771693068,0.0021929774300402938,0.0,False
2024-12-05,0.00443256058251733,0.0,4.0660988367751615e-05,0.004391899594149578,0.994172723462615,0.004755339847325582,0.0,False
2024-12-06,-0.002407872646763758,0.0,4.008419914798626e-05,-0.0024479568459117446,0.9845299038098045,0.0091477245421389,0.0,False
2024-12-09,-0.010192240240354897,0.0,0.00012103121858197626,-0.010313271458936873,0.9884540530811736,0.0067563912495882325,0.0,False
2024-12-10,-0.001057457863413974,7.977430982940088e-05,4.109589041095893e-05,-0.0011783280636543337,0.9999999999999999,-6.453171330633722e-16,0.22717941327026003,False
2024-12-11,0.001347408604591087,0.0,4.095351591861555e-05,0.0013064550886724715,0.9954768486539869,-0.0010587053656581358,0.0,False
2024-12-12,0.0010422956446916743,0.0,4.0954577730486255e-05,0.001001341066961188,0.9968497179950725,0.0002883265532402854,0.0,False
2024-12-13,0.002306130663938687,0.0,4.072107035729557e-05,0.0022654095935813914,0.9922086698183317,0.0013292911241394173,0.0,False
2024-12-16,0.0014403927293467158,0.0,0.00012117639961227233,0.0013192163297344435,0.9865024459833318,0.003627204683789541,0.0,False
2024-12-17,-0.0018850218736907788,5.775225381530784e-05,4.109589041095894e-05,-0.0019838700179170454,1.0,-8.187894806610529e-16,0.16450152425756037,False
2024-12-18,-0.0008917603083331055,0.0,4.095015186240711e-05,-0.0009327104601955126,0.9945649263727991,-0.0018887689457738749,0.0,False
2024-12-19,0.0029843027325516316,0.0,3.9868433788139596e-05,0.002944434298763492,0.9673487637407266,-0.0027831251040035115,0.0,False
2024-12-20,0.0015535467511661382,0.0,3.953799688620346e-05,0.0015140087542799348,0.9622918445775506,0.00020058701326636924,0.0,False
2024-12-23,-0.0018190508607876096,0.0,0.00011981139435714634,-0.001938862255144756,0.9735550140133082,0.0017514820053434466,0.0,False
2024-12-24,0.0007202584621545926,5.2966367343912234e-05,4.109589041095889e-05,0.0006261962043997214,0.9999999999999999,9.71445146547012e-17,0.15088839037860527,False
2024-12-26,-0.0010081550037827026,0.0,8.277596682378862e-05,-0.0010909309706064912,1.0078274040773865,0.0007198077212917098,0.0,False
2024-12-27,-0.0019394992897431068,0.0,4.153675679183094e-05,-0.0019810360465349376,1.0104390864082022,-0.00028866219301737495,0.0,False
2024-12-30,0.0011574989083435634,0.0,0.000124139497857521,0.0010333594104860425,1.0046766760871315,-0.0022325843127610004,0.0,False
2024-12-31,-0.0020394534981100472,0.0,4.087344239400725e-05,-0.0020803269405040544,0.9935131226525535,-0.0010739756016228674,0.0,False
2025-01-02,0.0034684594762307945,4.582872938996034e-05,8.219178082191784e-05,0.0033404389660189166,1.0,-3.3306690738754696e-16,0.13059874837111898,False
2025-01-03,0.0018775610134420641,0.0,4.075416406236889e-05,0.0018368068493796951,0.9951415707240838,0.0034569118731074475,0.0,False
2025-01-06,-0.0007854421060299975,0.0,0.00012327572021542528,-0.0009087178262454228,1.0052277564245378,0.005324692454977367,0.0,False
2025-01-07,-0.0004940178056488366,0.0,4.13032459606466e-05,-0.0005353210516094832,1.009589030707502,0.004543378998434641,0.0,False
2025-01-08,0.0035173619530299875,0.0,4.114503403043947e-05,0.003476216918999548,1.0052473581361463,0.004051530062119273,0.0,False
2025-01-10,0.0020441758305735675,5.999639777875241e-05,8.219178082191781e-05,0.0019019876519728973,1.0,-4.85722573273506e-17,0.17093232372971234,False
2025-01-13,-0.00441762226023136,0.0,0.00012094343100328971,-0.00453856569123465,0.9830259022409529,0.002040295214269572,0.0,False
2025-01-14,0.0042401312745917715,0.0,4.093203578460926e-05,0.004199199238807162,0.9936247048650731,-0.0023881658937521116,0.0,False
2025-01-15,0.0014665063394571358,0.0,4.0866449836275385e-05,0.0014256398896208605,0.9962611671449134,0.0018442211288790533,0.0,False
2025-01-16,0.0006550389461294621,0.0,4.118694456434966e-05,0.0006138520015651125,1.005521665348341,0.0033060142824994226,0.0,False
2025-01-17,-7.061689350573816e-05,5.523923486603281e-05,4.1095890410958905e-05,-0.0001669520187827299,0.9999999999999999,-1.3877787807814457e-16,0.15741170094108725,False
2025-01-21,0.002812545281047392,0.0,0.000165478749694501,0.002647066531352891,1.0065917652897736,-7.062868510742532e-05,0.0,False
2025-01-22,0.004364035390872952,0.0,4.175411627309576e-05,0.004322281274599856,1.0187515070340647,0.002734677722067834,0.0,False
2025-01-23,0.0008629249846742578,0.0,4.1414396016507124e-05,0.0008215105886577506,1.0148184655947472,0.007068162526407067,0.0,False
2025-01-24,0.0004864668502039723,0.0,4.154095850633496e-05,0.0004449258916976373,1.0187545677076648,0.00792457738684739,0.0,False
2025-01-27,-0.015924868509455785,6.110241570756154e-05,0.00012328767123287674,-0.016109258596396225,1.0,-1.0408340855860843e-16,0.17408327053335723,False
2025-01-28,0.006622716845838859,0.0,4.194798405151476e-05,0.0065807688617873445,1.004548671954625,-0.016185606632234097,0.0,False
2025-01-29,0.003597388912419173,0.0,4.1338454231690404e-05,0.0035560504581874826,0.9964020162574521,-0.0095003700470144,0.0,False
2025-01-30,0.003623259127993005,0.0,4.102195368485714e-05,0.0035822371743081476,0.9923188087807506,-0.0058820642174397045,0.0,False
2025-01-31,-0.00118178155618311,0.0,4.115606765645077e-05,-0.0012229376238395609,0.9992135705772707,-0.0022507423963646633,0.0,False
2025-02-03,0.0045113600072244145,3.747217216232903e-05,0.00012328767123287668,0.004350600163829209,1.0,2.220446049250313e-16,0.10682564921216726,False
2025-02-04,-6.56785102770706e-05,0.0,4.046829981614854e-05,-0.00010614681009321915,0.9892204467631323,0.0044918179035177,0.0,False
2025-02-05,0.004751346906253723,0.0,4.057161930324296e-05,0.00471077528695048,0.9916693456426057,0.004426609263693496,0.0,False
2025-02-06,0.0048018304754334495,0.0,4.051956895588347e-05,0.004761310906477566,0.9951111015241132,0.009134923597615398,0.0,False
2025-02-07,0.00036185191404299846,0.0,4.008622872262708e-05,0.00032176568532037137,0.9893022768879618,0.013870711304036325,0.0,False
2025-02-10,-0.001490635501632985,5.48315611164628e-05,0.00012328767123287657,-0.0016687547339823243,1.0000000000000002,1.124100812432971e-15,0.1562629123695481,False
2025-02-11,-0.0034297079162756592,0.0,4.138814429433305e-05,-0.0034710960605699925,1.0056183839974477,-0.0014931271646563132,0.0,False
2025-02-12,-0.0008126170012820747,0.0,4.1667065077397626e-05,-0.0008542840663594722,1.008958601316206,-0.0049399822338029795,0.0,False
2025-02-13,0.0001347004346201558,0.0,4.155935210924405e-05,9.314108251091175e-05,1.0055200502008097,-0.005757517790795537,0.0,False
2025-02-14,0.00016915645389704642,0.0,4.178172929225491e-05,0.0001273747246047915,1.011066452421881,-0.005622293689654938,0.0,False
2025-02-18,-0.004631460248397038,6.411604343599455e-05,0.00016438356164383568,-0.004859959853476868,1.0,-4.0939474033052647e-16,0.18271373382051329,False
2025-02-19,0.001169872905624901,0.0,4.1894478836047536e-05,0.0011279784267888534,1.0147782394588902,-0.00465407888493314,0.0,False
2025-02-20,-0.005450686640559484,0.0,4.1950023673282616e-05,-0.005492636664232766,1.0173036290849977,-0.003480280298212679,0.0,False
2025-02-21,-0.002018630263849339,0.0,4.2220322901218105e-05,-0.0020608505867505574,1.0183808981741214,-0.00898029242218578,0.0,False
2025-02-24,-0.0027938268140313633,0.0,0.0001249856430214703,-0.0029188124570528337,1.0027508012084587,-0.011021636632355843,0.0,False
2025-02-25,0.0013131381458135459,6.513385203693335e-05,4.1095890410958885e-05,0.0012069084033656536,1.0,4.371503159461554e-16,0.1856032941978923,False
2025-02-26,0.004634990873330719,0.0,4.08761494987517e-05,0.004594114723831967,0.9959645263550905,0.0013115552187989502,0.0,False
2025-02-27,-0.001061910800912382,0.0,4.051489838465137e-05,-0.0011024256992970335,0.9917818792702129,0.005919351910362733,0.0,False
2025-02-28,0.0011880480595448553,0.0,4.0103190092494106e-05,0.0011479448694523612,0.9807070942380218,0.004862801987331786,0.0,False
2025-03-03,0.0003510085898600743,0.0,0.00012156189350563946,0.00022944669635443485,0.9920459370704381,0.006043911969140232,0.0,False
2025-03-04,-0.0034901865695360417,6.240954417119503e-05,4.109589041095894e-05,-0.0035936920041181957,1.0,-7.7021722333370235e-16,0.17785328246311216,False
2025-03-05,-0.0037624995177315598,0.0,4.073001495562745e-05,-0.0038032295326871873,0.9875942561248211,-0.0035027744621135212,0.0,False
2025-03-06,-0.009047764775211943,0.0,4.150887495352739e-05,-0.00908927365016547,1.0027562795612672,-0.007293010974565757,0.0,False
2025-03-07,-0.006723551084372208,0.0,4.167439717691754e-05,-0.006765225481549126,0.9975863340649614,-0.0164906639066986,0.0,False
2025-03-10,-0.0028153503342016684,0.0,0.00012765991316754334,-0.0029430102473692117,1.0120914060354442,-0.02337233410129618,0.0,False
2025-03-11,0.00659356014268987,7.361991315716216e-05,4.109589041095902e-05,0.006478844339121749,1.0,-2.8935187579293142e-15,0.20967209652711596,False
2025-03-12,0.003691840972083996,0.0,4.006063818162462e-05,0.0036517803339023713,0.9813599788983058,0.006551116478773551,0.0,False
2025-03-13,-0.0028544867907996686,0.0,3.973198623757134e-05,-0.00289421877703724,0.9770173536324688,0.010205688518232718,0.0,False
2025-03-14,-0.0010465515993527653,0.0,3.9504721463186474e-05,-0.0010860563208159517,0.9686540950738045,0.0073725394696004184,0.0,False
2025-03-17,-0.0003173917582194553,0.0,0.00012122599405464497,-0.0004386177522741003,0.9896103730512111,0.006332865719090759,0.0,False
2025-03-18,-0.0017975020649744805,7.371827426848608e-05,4.1095890410958844e-05,-0.0019123162296539255,1.0,1.5265566588595902e-15,0.20978696234674293,False
2025-03-19,0.0038397199924995037,0.0,4.093721168933489e-05,0.003798782780810169,0.9943378717304955,-0.0018009460433203242,0.0,False
2025-03-20,0.001640383997176105,0.0,4.0974352012115364e-05,0.0015994096451639895,0.9990736240276448,0.0020310583995043208,0.0,False
2025-03-21,0.0013026375145539521,0.0,4.065757168445791e-05,0.0012619799428694942,0.9929998239550692,0.0036655796332598772,0.0,False
2025-03-24,0.0008056898997611219,0.0,0.00012127441200917528,0.0006844154877519466,0.9886321860008872,0.004961955259798548,0.0,False
2025-03-25,0.0016584832168152987,5.4132171578529246e-05,4.109589041095887e-05,0.0015632551548258105,1.0,8.187894806610529e-16,0.1542748584757876,False
2025-03-26,-0.001059116265351942,0.0,4.083529206425567e-05,-0.0010999515574161977,0.995314668194553,0.0016558946309983419,0.0,False
2025-03-27,-0.000542421616506356,0.0,4.071562381810855e-05,-0.0005831372403244646,0.9913442817564139,0.0005974355157724529,0.0,False
2025-03-28,0.004703744772555948,0.0,4.061660397878871e-05,0.004663128168577159,0.9883924094824965,5.5045998637821836e-05,0.0,False
2025-03-31,0.0014977382415393477,0.0,0.00011853919011397587,0.0013791990514253718,0.9662212449539709,0.004736702918388867,0.0,False
2025-04-01,0.0018571211107969686,5.713460542003016e-05,4.109589041095886e-05,0.0017588906149659795,1.0,1.0269562977782698e-15,0.16274368415609575,False
2025-04-02,-0.0003401171632636768,0.0,4.103824777203804e-05,-0.00038115541103571484,1.0004512228261118,0.0018538603731861406,0.0,False
2025-04-03,0.007669804762675188,0.0,4.1475873685103145e-05,0.007628328888990085,1.0107605800721804,0.0015143204013374732,0.0,False
2025-04-04,-0.004862890969236889,0.0,3.85122632750773e-05,-0.004901403232511966,0.9462463357213698,0.009114596027822153,0.0,False
2025-04-07,0.0023608873424782227,0.0,0.00011003733147994671,0.002250850010998276,0.8967976690285349,0.004272647024522642,0.0,False
2025-04-08,0.0071912050775206505,8.790056619228159e-05,4.102189027494106e-05,0.007062282621053428,0.9982755455487309,7.621552516509644e-05,0.25,False
2025-04-09,-0.009671181060577464,0.0,3.952285982573985e-05,-0.009710703920403204,0.9689393783775722,0.007216455951235743,0.0,False
2025-04-10,0.011638871732804165,0.0,4.403502782172315e-05,0.011594836704982441,1.069040214365579,-0.002478795963017682,0.0,False
2025-04-11,-0.0011632149851239263,0.0,4.1302080606355173e-05,-0.0012045170657302815,1.0140723783092631,0.009055083554620667,0.0,False
2025-04-14,-0.0002913167868703314,0.0,0.00012619286773070488,-0.0004175096546010363,1.03146575751718,0.007901385923684726,0.0,False
2025-04-15,0.004886870268066905,8.27257021926691e-05,4.109589041095889e-05,0.004763048675463277,1.0,2.636779683484747e-16,0.23522818213466623,False
2025-04-16,0.0010924328793770173,0.0,4.061121425633378e-05,0.0010518216651206834,0.9930699177789691,0.004863704208180542,0.0,False
2025-04-17,-0.003327470196906576,0.0,3.989159620224702e-05,-0.003367361793108823,0.9766453864640616,0.00594987887605089,0.0,False
2025-04-21,-0.004597094012584707,0.0,0.0001618299612125598,-0.004758923973797267,0.9870968664906326,0.002631269114226939,0.0,False
2025-04-22,0.0006435868588861312,0.0,4.002520330202688e-05,0.0006035616555841043,0.9719713888394363,-0.0019752248432177884,0.0,False
2025-04-23,0.0013256150711966536,5.492892096900693e-05,4.109589041095887e-05,0.001229590259816688,0.9999999999999999,5.551115123125783e-16,0.15633532009984683,False
2025-04-24,-0.0027162205833120645,0.0,4.153911669775474e-05,-0.0027577597000098195,1.012109160088242,0.0013239871095431788,0.0,False
2025-04-25,0.003022407567657774,0.0,4.269061456924546e-05,0.0029797169530885285,1.037408870981622,-0.0013960835366841826,0.0,False
2025-04-28,0.002045429714132643,0.0,0.00012733800596615499,0.001918091708166488,1.0344742075012663,0.0016214924424535065,0.0,False
2025-04-29,0.0012903609446515171,0.0,4.2408986487975466e-05,0.0012479519581635417,1.0356119066693972,0.003659902128660464,0.0,False
2025-04-30,0.00016824523180506378,5.6414504938516725e-05,4.109589041095878e-05,7.073483645558828e-05,1.0,2.921274333544943e-15,0.1605695999808459,False
2025-05-01,0.002717882857920394,0.0,4.1118964539021354e-05,0.0026767638933813728,1.0007297037813703,0.00016823333185073813,0.0,False
2025-05-02,-0.002021406379243182,0.0,4.0924149843721825e-05,-0.002062330529086904,0.9986993908927311,0.0028784113621666066,0.0,False
2025-05-05,0.0032224213966363796,0.0,0.00012569348075499668,0.003096727915881383,1.0203725644091,0.0008587760630158203,0.0,False
2025-05-06,0.0023143476080213455,0.0,4.150311443104964e-05,0.002272844493590296,1.0139777159404888,0.004068598118280822,0.0,False
2025-05-07,-0.0034769702069663636,7.424577965184796e-05,4.1095890410958824e-05,-0.00359231187702917,0.9999999999999999,1.7139067942650854e-15,0.21120519389993295,False
2025-05-08,-0.006212936601976955,0.0,4.175473930113086e-05,-0.006254691341278085,1.012542484061477,-0.0034895055993742347,0.0,False
2025-05-09,-0.000615684320251445,0.0,4.262874781462851e-05,-0.0006583130680660735,1.027536020213512,-0.009763509942448689,0.0,False
2025-05-12,-0.009124038050802284,0.0,0.00012819561758443973,-0.009252233668386723,1.029422866661923,-0.010386031522977075,0.0,False
2025-05-13,0.0012455014856159027,0.0,4.502930049783238e-05,0.0012004721851180703,1.0760207117507887,-0.019692267029799322,0.0,False
2025-05-14,0.002799757586375463,6.573702305083308e-05,4.109589041095877e-05,0.002692924672913671,1.0,3.146788385421928e-15,0.18700865470908573,False
2025-05-15,0.0019471905495026093,0.0,4.067268388320237e-05,0.001906517865619407,0.9924942127902283,0.002792238298970632,0.0,False
2025-05-16,0.00172195093247286,0.0,4.078883796884817e-05,0.001681162094504012,0.9972588008121505,0.0047304102368449855,0.0,False
2025-05-19,0.0024999367210685494,0.0,0.00012313701949808232,0.0023767997015704673,1.0052195789500413,0.006441531910040158,0.0,False
2025-05-20,-0.0005287241338323582,0.0,4.082791158537792e-05,-0.0005695520454177362,1.0023994488541628,0.008920266943299952,0.0,False
2025-05-21,0.0028452532370674935,5.203346397667917e-05,4.109589041095893e-05,0.0027521238826798554,1.0,-5.342948306008566e-16,0.14814303766964448,False
2025-05-22,0.0004670359011284086,0.0,3.9942392851479596e-05,0.000427093508276929,0.9747690036250145,0.002837444239010993,0.0,False
2025-05-23,0.004149587134337171,0.0,3.985126492243912e-05,0.004109735869414732,0.9730171825333177,0.0033030694206324547,0.0,False
2025-05-27,-0.00134418258004818,0.0,0.00015734571587204898,-0.001501528295920229,0.964608591686279,0.007422153464647679,0.0,False
2025-05-28,0.002852789592855004,0.0,4.0235715635700144e-05,0.002812553877219304,0.9851561913224904,0.0060871108537868535,0.0,False
2025-05-29,-0.0025769651128097547,5.5097491444707884e-05,4.109589041095891e-05,-0.0026731584946654216,1.0000000000000002,-1.457167719820518e-16,0.15687417985577323,False
2025-05-30,0.004324084527524611,0.0,4.139459866821289e-05,0.004282689928856398,1.0046846953804158,-0.0025838722127645777,0.0,False
2025-06-02,0.004712548768011273,0.0,0.0001229134131293958,0.004589635354881877,0.998697142245314,0.0017327913068812227,0.0,False
2025-06-03,-0.005172780778423999,0.0,4.066813068198476e-05,-0.005213448909105984,0.9960070733917155,0.006415893463419635,0.0,False
2025-06-04,-0.0026460871749720196,0.0,4.158457447425066e-05,-0.0026876717494462702,1.013140939761172,0.0012496275544059444,0.0,False
2025-06-05,-0.0001988197825418296,6.677949149127828e-05,4.109589041095891e-05,-0.0003066951644440668,1.0,-2.498001805406602e-16,0.19006802841132722,False
2025-06-06,-0.0009708144763052216,0.0,4.0993905506201486e-05,-0.001011808381811423,0.9973194865392545,-0.00019888077831507756,0.0,False
2025-06-09,-0.006319147240526196,0.0,0.00012429652334999903,-0.006443443763876195,1.0070120316558802,-0.0011708799607786924,0.0,False
2025-06-10,-0.007778963363677128,0.0,4.20029355708063e-05,-0.007820966299247934,1.014532830465164,-0.007538601757789483,0.0,False
2025-06-11,0.003713813729024118,0.0,4.2971498700694536e-05,0.003670842230323423,1.0302014941119382,-0.015438307604962433,0.0,False
2025-06-12,0.0024983235975872906,5.4659229474227793e-05,4.109589041095899e-05,0.002402568477702104,1.0,-2.0469737016526324e-15,0.1556033337538822,False
2025-06-13,0.002186894997000248,0.0,4.101957387287906e-05,0.002145875423127369,1.0006352998307166,0.0024923355906592767,0.0,False
2025-06-16,-0.0015861130727270103,0.0,0.0001210975705394415,-0.0017072106432664518,0.9869050609734636,0.004669211042438157,0.0,False
2025-06-17,0.003911227974945051,0.0,4.100338989930368e-05,0.003870224585045747,1.0008375246850352,0.003088370468645567,0.0,False
2025-06-18,0.001873216999214405,0.0,4.023250282100188e-05,0.0018329844963934031,0.9859635148435675,0.006972612865855179,0.0,False
2025-06-20,0.0010274688321896372,4.749343809464093e-05,8.219178082191807e-05,0.0008977836132730782,1.0,-3.056582764671134e-15,0.1352579755713499,False
2025-06-23,0.0027615259985218975,0.0,0.0001231916801682048,0.002638334318353693,1.000247953023691,0.001026547214918773,0.0,False
2025-06-24,-0.0017299690516532483,0.0,4.12247815902938e-05,-0.0017711938332435422,1.0069144573390294,0.0037781053085467788,0.0,False
2025-06-25,-0.0011060688338141074,0.0,4.1859383597785386e-05,-0.0011479282174118928,1.0206301045526445,0.0020517703398667195,0.0,False
2025-06-26,0.0006721915709263727,0.0,4.170722687245049e-05,0.0006304843440539222,1.0158226422474121,0.0009467883511167785,0.0,False
2025-06-27,0.001409930774373281,5.229899615511098e-05,4.1095890410958905e-05,0.0013165358878072112,1.0,9.367506770274758e-17,0.14883285433853644,False
2025-06-30,0.002551309336173922,0.0,0.000123732994729784,0.002427576341444138,1.005020145354286,0.001408076990482631,0.0,False
2025-07-01,-0.013030672337766395,0.0,4.122218740776958e-05,-0.013071894525174165,1.0070230248131367,0.003949797890743487,0.0,False
2025-07-02,-0.0016790724431697062,0.0,4.266175231117477e-05,-0.001721734195480881,1.028901488650542,-0.009201150921377365,0.0,False
